step,phi_proxy
2640,0.0022
2645,0.0026
2650,0.0033
2655,0.0050
2660,0.0055
2665,0.0055
2670,0.0045
2675,0.0055
2680,0.0049
2685,0.0027
2690,0.0030
2695,0.0030
2700,0.0045
2705,0.0013
2710,0.0015
2715,0.0027
2720,0.0041
2725,0.0033
2730,0.0026
2735,0.0030
2740,0.0006
2745,0.0004
2750,0.0013
2755,0.0006
2760,0.0007
2765,0.0012
2770,0.0012
2775,0.0008
2780,0.0006
2785,0.0005
2790,0.0045
2795,0.0050
2800,0.0045
2805,0.0037
2810,0.0024
2815,0.0024
2820,0.0013
2825,0.0013
2830,0.0015
2835,0.0013
2840,0.0012
2845,0.0000
2850,0.0085
2855,0.0098
2860,0.0098
2865,0.0098
2870,0.0047
2875,0.0047
2880,0.0054
2885,0.0124
2890,0.0124
2895,0.0111
2900,0.0122
2905,0.0117
2910,0.0114
2915,0.0086
2920,0.0082
2925,0.0082
2930,0.0080
2935,0.0016
2940,0.0013
2945,0.0021
2950,0.0044
2955,0.0049
2960,0.0049
2965,0.0008
2970,0.0010
2975,0.0097
2980,0.0095
2985,0.0095
2990,0.0038
2995,0.0023
3000,0.0014
3005,0.0003
3010,0.0006
3015,0.0006
3020,0.0014
3025,0.0012
3030,0.0019
3035,0.0026
3040,0.0017
3045,0.0011
3050,0.0024
3055,0.0012
3060,0.0013
3065,0.0012
3070,0.0013
3075,0.0015
3080,0.0012
3085,0.0023
3090,0.0023
3095,0.0010
3100,0.0010
3105,0.0014
3110,0.0014
3115,0.0014
3120,0.0021
3125,0.0013
3130,0.0013
3135,0.0026
3140,0.0026
3145,0.0017
3150,0.0008
3155,0.0017
3160,0.0017
3165,0.0017
3170,0.0017
3175,0.0010
3180,0.0008
3185,0.0010
3190,0.0010
3195,0.0008
3200,0.0007
3205,0.0008
3210,0.0015
3215,0.0017
3220,0.0013
3225,0.0013
3230,0.0009
3235,0.0004
3240,0.0000
3245,0.0000
3250,0.0000
3255,0.0002
3260,0.0001
3265,0.0004
3270,0.0021
3275,0.0019
3280,0.0016
3285,0.0015
3290,0.0008
3295,0.0000
3300,0.0000
3305,0.0000
3310,0.0000
3315,0.0000
3320,0.0000
3325,0.0000
3330,0.0000
3335,0.0000
3340,0.0000
3345,0.0000
3350,0.0000
3355,0.0000
3360,0.0000
3365,0.0000
3370,0.0000
3375,0.0000
3380,0.0000
3385,0.0000
3390,0.0000
3395,0.0000
3400,0.0000
3405,0.0000
3410,0.0000
3415,0.0000
3420,0.0000
3425,0.0000
3430,0.0059
3435,0.0062
3440,0.0062
3445,0.0062
3450,0.0083
3455,0.0083
3460,0.0083
3465,0.0085
3470,0.0082
3475,0.0088
3480,0.0010
3485,0.0010
3490,0.0011
3495,0.0010
3500,0.0000
3505,0.0000
3510,0.0000
3515,0.0000
3520,0.0000
3525,0.0000
3530,0.0000
3535,0.0105
3540,0.0029
3545,0.0029
3550,0.0023
3555,0.0023
3560,0.0023
3565,0.0028
3570,0.0027
3575,0.0026
3580,0.0026
3585,0.0051
3590,0.0033
3595,0.0037
3600,0.0020
3605,0.0017
3610,0.0020
3615,0.0010
3620,0.0000
3625,0.0000
3630,0.0000
3635,0.0000
3640,0.0000
3645,0.0070
3650,0.0020
3655,0.0020
3660,0.0024
3665,0.0024
3670,0.0013
3675,0.0016
3680,0.0023
3685,0.0016
3690,0.0021
3695,0.0022
3700,0.0013
3705,0.0013
3710,0.0015
3715,0.0017
3720,0.0007
3725,0.0006
3730,0.0006
3735,0.0000
3740,0.0000
3745,0.0000
3750,0.0006
3755,0.0006
3760,0.0005
3765,0.0005
3770,0.0005
3775,0.0005
3780,0.0004
3785,0.0006
3790,0.0007
3795,0.0008
3800,0.0007
3805,0.0006
3810,0.0007
3815,0.0007
3820,0.0008
3825,0.0010
3830,0.0008
3835,0.0016
3840,0.0013
3845,0.0011
3850,0.0011
3855,0.0017
3860,0.0014
3865,0.0014
3870,0.0014
3875,0.0014
3880,0.0017
3885,0.0010
3890,0.0010
3895,0.0016
3900,0.0010
3905,0.0005
3910,0.0006
3915,0.0005
3920,0.0004
3925,0.0004
3930,0.0003
3935,0.0003
3940,0.0004
3945,0.0004
3950,0.0008
3955,0.0012
3960,0.0009
3965,0.0009
3970,0.0009
3975,0.0012
3980,0.0017
3985,0.0012
3990,0.0012
3995,0.0009
4000,0.0006
4005,0.0005
4010,0.0005
4015,0.0006
4020,0.0007
4025,0.0000
4030,0.0000
4035,0.0000
4040,0.0000
4045,0.0000
4050,0.0007
4055,0.0019
4060,0.0026
4065,0.0041
4070,0.0032
4075,0.0050
4080,0.0039
4085,0.0039
4090,0.0039
4095,0.0045
4100,0.0054
4105,0.0124
4110,0.0131
4115,0.0027
4120,0.0027
4125,0.0038
4130,0.0030
4135,0.0030
4140,0.0030
4145,0.0026
4150,0.0017
4155,0.0015
4160,0.0006
4165,0.0007
4170,0.0000
4175,0.0000
4180,0.0000
4185,0.0000
4190,0.0000
4195,0.0000
4200,0.0000
4205,0.0000
4210,0.0006
4215,0.0005
4220,0.0006
4225,0.0006
4230,0.0005
4235,0.0006
4240,0.0006
4245,0.0006
4250,0.0007
4255,0.0008
4260,0.0000
4265,0.0000
4270,0.0000
4275,0.0000
4280,0.0000
4285,0.0000
4290,0.0000
4295,0.0000
4300,0.0000
4305,0.0000
4310,0.0000
4315,0.0000
4320,0.0000
4325,0.0000
4330,0.0000
4335,0.0000
4340,0.0000
4345,0.0000
4350,0.0000
4355,0.0000
4360,0.0000
4365,0.0000
4370,0.0000
4375,0.0000
4380,0.0000
4385,0.0000
4390,0.0000
4395,0.0000
4400,0.0000
4405,0.0000
4410,0.0000
4415,0.0000
4420,0.0079
4425,0.0025
4430,0.0013
4435,0.0013
4440,0.0013
4445,0.0008
4450,0.0004
4455,0.0004
4460,0.0005
4465,0.0005
4470,0.0040
4475,0.0022
4480,0.0016
4485,0.0012
4490,0.0016
4495,0.0010
4500,0.0008
4505,0.0013
4510,0.0017
4515,0.0008
4520,0.0008
4525,0.0010
4530,0.0000
4535,0.0000
4540,0.0012
4545,0.0012
4550,0.0012
4555,0.0011
4560,0.0020
4565,0.0026
4570,0.0035
4575,0.0035
4580,0.0026
4585,0.0021
4590,0.0019
4595,0.0016
4600,0.0021
4605,0.0021
4610,0.0012
4615,0.0032
4620,0.0053
4625,0.0053
4630,0.0053
4635,0.0044
4640,0.0032
4645,0.0014
4650,0.0029
4655,0.0027
4660,0.0021
4665,0.0016
4670,0.0013
4675,0.0011
4680,0.0010
4685,0.0010
4690,0.0009
4695,0.0015
4700,0.0008
4705,0.0019
4710,0.0023
4715,0.0020
4720,0.0010
4725,0.0026
4730,0.0033
4735,0.0039
4740,0.0039
4745,0.0002
4750,0.0000
4755,0.0013
4760,0.0007
4765,0.0020
4770,0.0012
4775,0.0020
4780,0.0032
4785,0.0039
4790,0.0045
4795,0.0029
4800,0.0083
4805,0.0029
4810,0.0083
4815,0.0050
4820,0.0081
4825,0.0092
4830,0.0092
4835,0.0102
4840,0.0102
4845,0.0102
4850,0.0037
4855,0.0037
4860,0.0005
4865,0.0004
4870,0.0003
4875,0.0042
4880,0.0042
4885,0.0042
4890,0.0042
4895,0.0042
4900,0.0029
4905,0.0014
4910,0.0014
4915,0.0009
4920,0.0009
4925,0.0030
4930,0.0000
4935,0.0001
4940,0.0007
4945,0.0008
4950,0.0007
4955,0.0005
4960,0.0007
4965,0.0022
4970,0.0021
4975,0.0032
4980,0.0016
4985,0.0016
4990,0.0006
4995,0.0006
5000,0.0013
5005,0.0013
5010,0.0009
5015,0.0006
5020,0.0006
5025,0.0013
5030,0.0018
5035,0.0020
5040,0.0031
5045,0.0028
5050,0.0017
5055,0.0020
5060,0.0020
5065,0.0022
5070,0.0022
5075,0.0021
5080,0.0058
5085,0.0042
5090,0.0053
5095,0.0044
5100,0.0052
5105,0.0049
5110,0.0049
5115,0.0101
5120,0.0097
5125,0.0011
5130,0.0023
5135,0.0020
5140,0.0016
5145,0.0013
5150,0.0015
5155,0.0016
5160,0.0016
5165,0.0012
5170,0.0012
5175,0.0012
5180,0.0010
5185,0.0013
5190,0.0013
5195,0.0013
5200,0.0013
5205,0.0006
5210,0.0013
5215,0.0015
5220,0.0013
5225,0.0010
5230,0.0010
5235,0.0010
5240,0.0015
5245,0.0015
5250,0.0007
5255,0.0027
5260,0.0085
5265,0.0091
5270,0.0085
5275,0.0070
5280,0.0075
5285,0.0075
5290,0.0085
5295,0.0085
5300,0.0091
5305,0.0000
5310,0.0000
5315,0.0000
5320,0.0000
5325,0.0000
5330,0.0000
5335,0.0000
5340,0.0000
5345,0.0000
5350,0.0000
5355,0.0000
5360,0.0000
5365,0.0000
5370,0.0000
5375,0.0000
5380,0.0000
5385,0.0000
5390,0.0000
5395,0.0006
5400,0.0037
5405,0.0044
5410,0.0045
5415,0.0039
5420,0.0024
5425,0.0017
5430,0.0017
5435,0.0022
5440,0.0025
5445,0.0025
5450,0.0022
5455,0.0019
5460,0.0017
5465,0.0024
5470,0.0039
5475,0.0027
5480,0.0023
5485,0.0020
5490,0.0009
5495,0.0019
5500,0.0013
5505,0.0019
5510,0.0022
5515,0.0033
5520,0.0041
5525,0.0008
5530,0.0033
5535,0.0031
5540,0.0033
5545,0.0031
5550,0.0031
5555,0.0087
5560,0.0100
5565,0.0102
5570,0.0062
5575,0.0055
5580,0.0041
5585,0.0041
5590,0.0045
5595,0.0051
5600,0.0051
5605,0.0033
5610,0.0029
5615,0.0014
5620,0.0037
5625,0.0005
5630,0.0004
5635,0.0003
5640,0.0004
5645,0.0004
5650,0.0009
5655,0.0006
5660,0.0008
5665,0.0012
5670,0.0012
5675,0.0013
5680,0.0030
5685,0.0033
5690,0.0033
5695,0.0033
5700,0.0019
5705,0.0019
5710,0.0017
5715,0.0016
5720,0.0015
5725,0.0012
5730,0.0012
5735,0.0011
5740,0.0020
5745,0.0033
5750,0.0045
5755,0.0176
5760,0.0168
5765,0.0151
5770,0.0151
5775,0.0168
5780,0.0176
5785,0.0191
5790,0.0203
5795,0.0204
5800,0.0202
5805,0.0010
5810,0.0012
5815,0.0000
5820,0.0000
5825,0.0000
5830,0.0000
5835,0.0000
5840,0.0000
5845,0.0000
5850,0.0010
5855,0.0020
5860,0.0018
5865,0.0018
5870,0.0013
5875,0.0007
5880,0.0011
5885,0.0008
5890,0.0008
5895,0.0014
5900,0.0012
5905,0.0013
5910,0.0015
5915,0.0013
5920,0.0015
5925,0.0015
5930,0.0008
5935,0.0010
5940,0.0011
5945,0.0008
5950,0.0000
5955,0.0000
5960,0.0000
5965,0.0000
5970,0.0000
5975,0.0000
5980,0.0000
5985,0.0000
5990,0.0000
5995,0.0000
6000,0.0000
6005,0.0000
6010,0.0000
6015,0.0000
6020,0.0000
6025,0.0000
6030,0.0000
6035,0.0010
6040,0.0013
6045,0.0010
6050,0.0013
6055,0.0013
6060,0.0017
6065,0.0020
6070,0.0017
6075,0.0017
6080,0.0017
6085,0.0000
6090,0.0011
6095,0.0022
6100,0.0020
6105,0.0037
6110,0.0030
6115,0.0022
6120,0.0026
6125,0.0037
6130,0.0041
6135,0.0037
6140,0.0022
6145,0.0011
6150,0.0022
6155,0.0020
6160,0.0022
6165,0.0022
6170,0.0022
6175,0.0015
6180,0.0013
6185,0.0013
6190,0.0020
6195,0.0024
6200,0.0030
6205,0.0035
6210,0.0026
6215,0.0026
6220,0.0019
6225,0.0023
6230,0.0019
6235,0.0019
6240,0.0024
6245,0.0044
6250,0.0010
6255,0.0012
6260,0.0016
6265,0.0019
6270,0.0021
6275,0.0016
6280,0.0013
6285,0.0019
6290,0.0030
6295,0.0030
6300,0.0020
6305,0.0017
6310,0.0015
6315,0.0015
6320,0.0007
6325,0.0006
6330,0.0005
6335,0.0000
6340,0.0000
6345,0.0000
6350,0.0000
6355,0.0000
6360,0.0006
6365,0.0005
6370,0.0006
6375,0.0006
6380,0.0006
6385,0.0006
6390,0.0007
6395,0.0007
6400,0.0015
6405,0.0026
6410,0.0026
6415,0.0035
6420,0.0030
6425,0.0044
6430,0.0051
6435,0.0051
6440,0.0051
6445,0.0044
6450,0.0013
6455,0.0017
6460,0.0027
6465,0.0039
6470,0.0039
6475,0.0098
6480,0.0098
6485,0.0106
6490,0.0106
6495,0.0115
6500,0.0000
6505,0.0000
6510,0.0000
6515,0.0000
6520,0.0000
6525,0.0000
6530,0.0000
6535,0.0000
6540,0.0000
6545,0.0000
6550,0.0000
6555,0.0000
6560,0.0000
6565,0.0012
6570,0.0015
6575,0.0013
6580,0.0011
6585,0.0011
6590,0.0009
6595,0.0011
6600,0.0001
6605,0.0002
6610,0.0003
6615,0.0013
6620,0.0013
6625,0.0016
6630,0.0022
6635,0.0022
6640,0.0017
6645,0.0022
6650,0.0013
6655,0.0010
6660,0.0008
6665,0.0010
6670,0.0009
6675,0.0009
6680,0.0006
6685,0.0006
6690,0.0012
6695,0.0013
6700,0.0015
6705,0.0015
6710,0.0015
6715,0.0016
6720,0.0010
6725,0.0010
6730,0.0013
6735,0.0007
6740,0.0006
6745,0.0005
6750,0.0004
6755,0.0004
6760,0.0004
6765,0.0000
6770,0.0000
6775,0.0000
6780,0.0000
6785,0.0000
6790,0.0000
6795,0.0000
6800,0.0000
6805,0.0000
6810,0.0000
6815,0.0000
6820,0.0000
6825,0.0000
6830,0.0000
6835,0.0000
6840,0.0000
6845,0.0000
6850,0.0011
6855,0.0011
6860,0.0011
6865,0.0011
6870,0.0035
6875,0.0034
6880,0.0029
6885,0.0034
6890,0.0041
6895,0.0035
6900,0.0098
6905,0.0098
6910,0.0098
6915,0.0098
6920,0.0000
6925,0.0000
6930,0.0000
6935,0.0000
6940,0.0000
6945,0.0000
6950,0.0000
6955,0.0000
6960,0.0000
6965,0.0000
6970,0.0000
6975,0.0005
6980,0.0157
6985,0.0147
6990,0.0142
6995,0.0137
7000,0.0239
7005,0.0236
7010,0.0237
7015,0.0239
7020,0.0241
7025,0.0239
7030,0.0121
7035,0.0111
7040,0.0117
7045,0.0114
7050,0.0019
7055,0.0015
7060,0.0013
7065,0.0019
7070,0.0015
7075,0.0015
7080,0.0017
7085,0.0022
7090,0.0012
7095,0.0012
7100,0.0013
7105,0.0010
7110,0.0011
7115,0.0000
7120,0.0000
7125,0.0000
7130,0.0000
7135,0.0000
7140,0.0000
7145,0.0000
7150,0.0000
7155,0.0000
7160,0.0000
7165,0.0000
7170,0.0000
7175,0.0000
7180,0.0000
7185,0.0000
7190,0.0000
7195,0.0000
7200,0.0000
7205,0.0000
7210,0.0000
7215,0.0000
7220,0.0000
7225,0.0000
7230,0.0000
7235,0.0000
7240,0.0000
7245,0.0000
7250,0.0000
7255,0.0000
7260,0.0000
7265,0.0000
7270,0.0000
7275,0.0000
7280,0.0000
7285,0.0000
7290,0.0000
7295,0.0000
7300,0.0000
7305,0.0000
7310,0.0000
7315,0.0000
7320,0.0006
7325,0.0008
7330,0.0010
7335,0.0010
7340,0.0017
7345,0.0026
7350,0.0026
7355,0.0030
7360,0.0035
7365,0.0040
7370,0.0030
7375,0.0019
7380,0.0022
7385,0.0022
7390,0.0015
7395,0.0008
7400,0.0011
7405,0.0010
7410,0.0000
7415,0.0000
7420,0.0000
7425,0.0000
7430,0.0000
7435,0.0000
7440,0.0000
7445,0.0000
7450,0.0000
7455,0.0000
7460,0.0000
7465,0.0000
7470,0.0000
7475,0.0000
7480,0.0000
7485,0.0000
7490,0.0000
7495,0.0000
7500,0.0000
7505,0.0000
7510,0.0000
7515,0.0000
7520,0.0017
7525,0.0019
7530,0.0022
7535,0.0022
7540,0.0022
7545,0.0033
7550,0.0030
7555,0.0033
7560,0.0022
7565,0.0022
7570,0.0007
7575,0.0085
7580,0.0021
7585,0.0019
7590,0.0002
7595,0.0007
7600,0.0004
7605,0.0014
7610,0.0010
7615,0.0012
7620,0.0012
7625,0.0051
7630,0.0047
7635,0.0055
7640,0.0044
7645,0.0035
7650,0.0030
7655,0.0022
7660,0.0010
7665,0.0000
7670,0.0000
7675,0.0000
7680,0.0000
7685,0.0007
7690,0.0006
7695,0.0006
7700,0.0006
7705,0.0004
7710,0.0004
7715,0.0004
7720,0.0004
7725,0.0004
7730,0.0005
7735,0.0000
7740,0.0000
7745,0.0236
7750,0.0236
7755,0.0175
7760,0.0175
7765,0.0175
7770,0.0157
7775,0.0151
7780,0.0151
7785,0.0147
7790,0.0142
7795,0.0045
7800,0.0050
7805,0.0041
7810,0.0045
7815,0.0049
7820,0.0030
7825,0.0015
7830,0.0027
7835,0.0030
7840,0.0050
7845,0.0030
7850,0.0007
7855,0.0012
7860,0.0018
7865,0.0016
7870,0.0014
7875,0.0016
7880,0.0018
7885,0.0016
7890,0.0047
7895,0.0047
7900,0.0021
7905,0.0021
7910,0.0005
7915,0.0004
7920,0.0005
7925,0.0006
7930,0.0006
7935,0.0004
7940,0.0004
7945,0.0005
7950,0.0000
7955,0.0000
7960,0.0000
7965,0.0000
7970,0.0000
7975,0.0000
7980,0.0005
7985,0.0006
7990,0.0007
7995,0.0015
8000,0.0017
8005,0.0023
8010,0.0017
8015,0.0009
8020,0.0007
8025,0.0007
8030,0.0013
8035,0.0010
8040,0.0013
8045,0.0025
8050,0.0012
8055,0.0012
8060,0.0012
8065,0.0010
8070,0.0008
8075,0.0011
8080,0.0013
8085,0.0013
8090,0.0012
8095,0.0028
8100,0.0194
8105,0.0194
8110,0.0192
8115,0.0197
8120,0.0219
8125,0.0206
8130,0.0234
8135,0.0221
8140,0.0221
8145,0.0208
8150,0.0030
8155,0.0030
8160,0.0040
8165,0.0045
8170,0.0026
8175,0.0017
8180,0.0008
8185,0.0008
8190,0.0008
8195,0.0000
8200,0.0000
8205,0.0000
8210,0.0000
8215,0.0000
8220,0.0000
8225,0.0000
8230,0.0000
8235,0.0000
8240,0.0000
8245,0.0000
8250,0.0000
8255,0.0000
8260,0.0000
8265,0.0000
8270,0.0000
8275,0.0011
8280,0.0008
8285,0.0017
8290,0.0020
8295,0.0033
8300,0.0033
8305,0.0033
8310,0.0030
8315,0.0019
8320,0.0019
8325,0.0010
8330,0.0016
8335,0.0013
8340,0.0013
8345,0.0005
8350,0.0005
8355,0.0007
8360,0.0013
8365,0.0015
8370,0.0015
8375,0.0017
8380,0.0010
8385,0.0010
8390,0.0008
8395,0.0008
8400,0.0010
8405,0.0007
8410,0.0000
8415,0.0000
8420,0.0000
8425,0.0000
8430,0.0000
8435,0.0000
8440,0.0000
8445,0.0000
8450,0.0008
8455,0.0010
8460,0.0012
8465,0.0012
8470,0.0030
8475,0.0033
8480,0.0030
8485,0.0030
8490,0.0030
8495,0.0030
8500,0.0022
8505,0.0020
8510,0.0017
8515,0.0022
8520,0.0000
8525,0.0000
8530,0.0000
8535,0.0000
8540,0.0000
8545,0.0000
8550,0.0000
8555,0.0000
8560,0.0012
8565,0.0011
8570,0.0011
8575,0.0011
8580,0.0011
8585,0.0012
8590,0.0012
8595,0.0013
8600,0.0013
8605,0.0015
8610,0.0000
8615,0.0000
8620,0.0000
8625,0.0000
8630,0.0000
8635,0.0000
8640,0.0000
8645,0.0000
8650,0.0000
8655,0.0000
8660,0.0000
8665,0.0000
8670,0.0000
8675,0.0000
8680,0.0000
8685,0.0000
8690,0.0000
8695,0.0000
8700,0.0000
8705,0.0006
8710,0.0007
8715,0.0007
8720,0.0008
8725,0.0010
8730,0.0010
8735,0.0010
8740,0.0024
8745,0.0033
8750,0.0028
8755,0.0075
8760,0.0075
8765,0.0070
8770,0.0070
8775,0.0017
8780,0.0019
8785,0.0016
8790,0.0012
8795,0.0024
8800,0.0027
8805,0.0022
8810,0.0020
8815,0.0015
8820,0.0013
8825,0.0005
8830,0.0006
8835,0.0010
8840,0.0006
8845,0.0005
8850,0.0003
8855,0.0003
8860,0.0004
