step,phi_proxy
2640,0.0000
2645,0.0000
2650,0.0000
2655,0.0000
2660,0.0013
2665,0.0013
2670,0.0027
2675,0.0027
2680,0.0024
2685,0.0027
2690,0.0001
2695,0.0128
2700,0.0115
2705,0.0115
2710,0.0147
2715,0.0147
2720,0.0182
2725,0.0182
2730,0.0176
2735,0.0170
2740,0.0159
2745,0.0071
2750,0.0153
2755,0.0071
2760,0.0019
2765,0.0008
2770,0.0010
2775,0.0059
2780,0.0070
2785,0.0098
2790,0.0193
2795,0.0098
2800,0.0075
2805,0.0098
2810,0.0098
2815,0.0117
2820,0.0117
2825,0.0053
2830,0.0064
2835,0.0053
2840,0.0004
2845,0.0004
2850,0.0000
2855,0.0000
2860,0.0000
2865,0.0000
2870,0.0000
2875,0.0000
2880,0.0000
2885,0.0000
2890,0.0000
2895,0.0000
2900,0.0000
2905,0.0006
2910,0.0006
2915,0.0008
2920,0.0007
2925,0.0010
2930,0.0010
2935,0.0025
2940,0.0025
2945,0.0030
2950,0.0050
2955,0.0041
2960,0.0037
2965,0.0030
2970,0.0033
2975,0.0026
2980,0.0022
2985,0.0010
2990,0.0015
2995,0.0010
3000,0.0005
3005,0.0000
3010,0.0010
3015,0.0013
3020,0.0008
3025,0.0013
3030,0.0013
3035,0.0013
3040,0.0012
3045,0.0012
3050,0.0012
3055,0.0016
3060,0.0006
3065,0.0007
3070,0.0008
3075,0.0015
3080,0.0017
3085,0.0020
3090,0.0010
3095,0.0020
3100,0.0017
3105,0.0022
3110,0.0026
3115,0.0022
3120,0.0022
3125,0.0013
3130,0.0010
3135,0.0013
3140,0.0017
3145,0.0010
3150,0.0011
3155,0.0085
3160,0.0091
3165,0.0091
3170,0.0091
3175,0.0085
3180,0.0075
3185,0.0085
3190,0.0091
3195,0.0085
3200,0.0029
3205,0.0024
3210,0.0027
3215,0.0024
3220,0.0033
3225,0.0010
3230,0.0011
3235,0.0010
3240,0.0010
3245,0.0027
3250,0.0021
3255,0.0022
3260,0.0017
3265,0.0010
3270,0.0013
3275,0.0006
3280,0.0004
3285,0.0007
3290,0.0007
3295,0.0055
3300,0.0050
3305,0.0022
3310,0.0022
3315,0.0017
3320,0.0017
3325,0.0017
3330,0.0007
3335,0.0000
3340,0.0000
3345,0.0000
3350,0.0000
3355,0.0000
3360,0.0000
3365,0.0000
3370,0.0000
3375,0.0004
3380,0.0004
3385,0.0010
3390,0.0010
3395,0.0034
3400,0.0034
3405,0.0034
3410,0.0034
3415,0.0025
3420,0.0022
3425,0.0022
3430,0.0021
3435,0.0029
3440,0.0020
3445,0.0038
3450,0.0017
3455,0.0017
3460,0.0026
3465,0.0019
3470,0.0013
3475,0.0010
3480,0.0010
3485,0.0010
3490,0.0005
3495,0.0002
3500,0.0002
3505,0.0002
3510,0.0000
3515,0.0000
3520,0.0000
3525,0.0004
3530,0.0004
3535,0.0005
3540,0.0005
3545,0.0013
3550,0.0013
3555,0.0013
3560,0.0026
3565,0.0033
3570,0.0038
3575,0.0035
3580,0.0030
3585,0.0026
3590,0.0026
3595,0.0019
3600,0.0026
3605,0.0026
3610,0.0007
3615,0.0006
3620,0.0005
3625,0.0006
3630,0.0007
3635,0.0008
3640,0.0011
3645,0.0013
3650,0.0024
3655,0.0032
3660,0.0032
3665,0.0049
3670,0.0045
3675,0.0037
3680,0.0037
3685,0.0037
3690,0.0030
3695,0.0019
3700,0.0021
3705,0.0008
3710,0.0008
3715,0.0006
3720,0.0013
3725,0.0017
3730,0.0020
3735,0.0017
3740,0.0017
3745,0.0020
3750,0.0000
3755,0.0013
3760,0.0013
3765,0.0022
3770,0.0024
3775,0.0020
3780,0.0028
3785,0.0020
3790,0.0020
3795,0.0020
3800,0.0020
3805,0.0075
3810,0.0070
3815,0.0000
3820,0.0000
3825,0.0000
3830,0.0000
3835,0.0008
3840,0.0008
3845,0.0008
3850,0.0007
3855,0.0175
3860,0.0154
3865,0.0137
3870,0.0137
3875,0.0137
3880,0.0137
3885,0.0137
3890,0.0142
3895,0.0080
3900,0.0080
3905,0.0035
3910,0.0026
3915,0.0007
3920,0.0007
3925,0.0015
3930,0.0015
3935,0.0008
3940,0.0007
3945,0.0005
3950,0.0005
3955,0.0004
3960,0.0005
3965,0.0005
3970,0.0004
3975,0.0000
3980,0.0000
3985,0.0000
3990,0.0000
3995,0.0000
4000,0.0000
4005,0.0000
4010,0.0000
4015,0.0000
4020,0.0000
4025,0.0000
4030,0.0000
4035,0.0000
4040,0.0000
4045,0.0006
4050,0.0005
4055,0.0113
4060,0.0137
4065,0.0152
4070,0.0113
4075,0.0126
4080,0.0259
4085,0.0175
4090,0.0131
4095,0.0117
4100,0.0117
4105,0.0032
4110,0.0010
4115,0.0009
4120,0.0020
4125,0.0013
4130,0.0038
4135,0.0021
4140,0.0013
4145,0.0006
4150,0.0007
4155,0.0006
4160,0.0004
4165,0.0000
4170,0.0000
4175,0.0000
4180,0.0000
4185,0.0032
4190,0.0019
4195,0.0014
4200,0.0022
4205,0.0029
4210,0.0029
4215,0.0029
4220,0.0013
4225,0.0001
4230,0.0005
4235,0.0023
4240,0.0023
4245,0.0019
4250,0.0062
4255,0.0077
4260,0.0082
4265,0.0111
4270,0.0097
4275,0.0067
4280,0.0035
4285,0.0027
4290,0.0013
4295,0.0015
4300,0.0011
4305,0.0008
4310,0.0008
4315,0.0000
4320,0.0005
4325,0.0005
4330,0.0006
4335,0.0008
4340,0.0008
4345,0.0015
4350,0.0022
4355,0.0030
4360,0.0026
4365,0.0030
4370,0.0022
4375,0.0022
4380,0.0020
4385,0.0015
4390,0.0015
4395,0.0007
4400,0.0000
4405,0.0000
4410,0.0000
4415,0.0000
4420,0.0006
4425,0.0006
4430,0.0006
4435,0.0006
4440,0.0013
4445,0.0070
4450,0.0060
4455,0.0055
4460,0.0031
4465,0.0023
4470,0.0031
4475,0.0047
4480,0.0047
4485,0.0053
4490,0.0060
4495,0.0021
4500,0.0010
4505,0.0013
4510,0.0006
4515,0.0000
4520,0.0000
4525,0.0000
4530,0.0000
4535,0.0000
4540,0.0000
4545,0.0000
4550,0.0000
4555,0.0000
4560,0.0000
4565,0.0000
4570,0.0000
4575,0.0000
4580,0.0000
4585,0.0000
4590,0.0000
4595,0.0000
4600,0.0000
4605,0.0000
4610,0.0000
4615,0.0000
4620,0.0000
4625,0.0000
4630,0.0000
4635,0.0000
4640,0.0000
4645,0.0000
4650,0.0000
4655,0.0007
4660,0.0007
4665,0.0007
4670,0.0107
4675,0.0107
4680,0.0062
4685,0.0055
4690,0.0095
4695,0.0083
4700,0.0126
4705,0.0080
4710,0.0068
4715,0.0068
4720,0.0016
4725,0.0011
4730,0.0017
4735,0.0017
4740,0.0003
4745,0.0003
4750,0.0039
4755,0.0028
4760,0.0017
4765,0.0019
4770,0.0015
4775,0.0012
4780,0.0011
4785,0.0010
4790,0.0018
4795,0.0033
4800,0.0022
4805,0.0019
4810,0.0012
4815,0.0027
4820,0.0033
4825,0.0027
4830,0.0038
4835,0.0038
4840,0.0035
4845,0.0030
4850,0.0002
4855,0.0003
4860,0.0004
4865,0.0002
4870,0.0005
4875,0.0005
4880,0.0005
4885,0.0005
4890,0.0006
4895,0.0004
4900,0.0037
4905,0.0012
4910,0.0000
4915,0.0000
4920,0.0000
4925,0.0000
4930,0.0000
4935,0.0000
4940,0.0000
4945,0.0000
4950,0.0000
4955,0.0000
4960,0.0000
4965,0.0000
4970,0.0000
4975,0.0128
4980,0.0128
4985,0.0115
4990,0.0067
4995,0.0057
5000,0.0057
5005,0.0042
5010,0.0035
5015,0.0023
5020,0.0023
5025,0.0030
5030,0.0030
5035,0.0024
5040,0.0011
5045,0.0008
5050,0.0008
5055,0.0019
5060,0.0026
5065,0.0027
5070,0.0027
5075,0.0021
5080,0.0019
5085,0.0033
5090,0.0047
5095,0.0061
5100,0.0069
5105,0.0045
5110,0.0037
5115,0.0022
5120,0.0022
5125,0.0012
5130,0.0000
5135,0.0000
5140,0.0000
5145,0.0000
5150,0.0070
5155,0.0066
5160,0.0075
5165,0.0079
5170,0.0075
5175,0.0024
5180,0.0081
5185,0.0083
5190,0.0075
5195,0.0094
5200,0.0056
5205,0.0056
5210,0.0057
5215,0.0030
5220,0.0039
5225,0.0049
5230,0.0010
5235,0.0012
5240,0.0017
5245,0.0021
5250,0.0027
5255,0.0021
5260,0.0016
5265,0.0012
5270,0.0022
5275,0.0022
5280,0.0026
5285,0.0016
5290,0.0032
5295,0.0032
5300,0.0091
5305,0.0085
5310,0.0079
5315,0.0085
5320,0.0106
5325,0.0098
5330,0.0098
5335,0.0000
5340,0.0000
5345,0.0000
5350,0.0000
5355,0.0000
5360,0.0000
5365,0.0000
5370,0.0013
5375,0.0012
5380,0.0033
5385,0.0158
5390,0.0153
5395,0.0153
5400,0.0138
5405,0.0087
5410,0.0085
5415,0.0087
5420,0.0091
5425,0.0091
5430,0.0107
5435,0.0014
5440,0.0032
5445,0.0037
5450,0.0044
5455,0.0000
5460,0.0000
5465,0.0000
5470,0.0006
5475,0.0007
5480,0.0007
5485,0.0007
5490,0.0008
5495,0.0008
5500,0.0011
5505,0.0015
5510,0.0012
5515,0.0010
5520,0.0000
5525,0.0000
5530,0.0000
5535,0.0000
5540,0.0000
5545,0.0000
5550,0.0000
5555,0.0000
5560,0.0000
5565,0.0000
5570,0.0000
5575,0.0000
5580,0.0000
5585,0.0000
5590,0.0000
5595,0.0000
5600,0.0000
5605,0.0000
5610,0.0000
5615,0.0000
5620,0.0008
5625,0.0008
5630,0.0010
5635,0.0020
5640,0.0020
5645,0.0017
5650,0.0030
5655,0.0022
5660,0.0026
5665,0.0026
5670,0.0026
5675,0.0030
5680,0.0038
5685,0.0026
5690,0.0026
5695,0.0026
5700,0.0016
5705,0.0019
5710,0.0020
5715,0.0022
5720,0.0017
5725,0.0008
5730,0.0000
5735,0.0000
5740,0.0000
5745,0.0024
5750,0.0045
5755,0.0045
5760,0.0035
5765,0.0035
5770,0.0051
5775,0.0063
5780,0.0077
5785,0.0063
5790,0.0057
5795,0.0033
5800,0.0013
5805,0.0012
5810,0.0012
5815,0.0011
5820,0.0000
5825,0.0000
5830,0.0000
5835,0.0000
5840,0.0000
5845,0.0000
5850,0.0000
5855,0.0000
5860,0.0000
5865,0.0000
5870,0.0000
5875,0.0000
5880,0.0007
5885,0.0013
5890,0.0013
5895,0.0026
5900,0.0033
5905,0.0033
5910,0.0047
5915,0.0038
5920,0.0038
5925,0.0047
5930,0.0033
5935,0.0027
5940,0.0038
5945,0.0026
5950,0.0017
5955,0.0008
5960,0.0000
5965,0.0000
5970,0.0000
5975,0.0000
5980,0.0000
5985,0.0000
5990,0.0000
5995,0.0000
6000,0.0000
6005,0.0000
6010,0.0000
6015,0.0000
6020,0.0000
6025,0.0000
6030,0.0000
6035,0.0000
6040,0.0000
6045,0.0000
6050,0.0000
6055,0.0000
6060,0.0000
6065,0.0000
6070,0.0000
6075,0.0000
6080,0.0000
6085,0.0012
6090,0.0015
6095,0.0012
6100,0.0027
6105,0.0027
6110,0.0030
6115,0.0045
6120,0.0055
6125,0.0050
6130,0.0050
6135,0.0033
6140,0.0037
6145,0.0061
6150,0.0057
6155,0.0057
6160,0.0060
6165,0.0042
6170,0.0028
6175,0.0028
6180,0.0024
6185,0.0034
6190,0.0062
6195,0.0172
6200,0.0079
6205,0.0079
6210,0.0242
6215,0.0202
6220,0.0187
6225,0.0080
6230,0.0080
6235,0.0023
6240,0.0016
6245,0.0015
6250,0.0019
6255,0.0008
6260,0.0053
6265,0.0066
6270,0.0066
6275,0.0045
6280,0.0049
6285,0.0049
6290,0.0055
6295,0.0005
6300,0.0000
6305,0.0002
6310,0.0009
6315,0.0019
6320,0.0006
6325,0.0009
6330,0.0014
6335,0.0012
6340,0.0012
6345,0.0021
6350,0.0016
6355,0.0016
6360,0.0016
6365,0.0012
6370,0.0004
6375,0.0004
6380,0.0009
6385,0.0006
6390,0.0004
6395,0.0003
6400,0.0005
6405,0.0013
6410,0.0016
6415,0.0020
6420,0.0020
6425,0.0020
6430,0.0011
6435,0.0011
6440,0.0010
6445,0.0010
6450,0.0018
6455,0.0008
6460,0.0007
6465,0.0013
6470,0.0015
6475,0.0020
6480,0.0015
6485,0.0015
6490,0.0017
6495,0.0030
6500,0.0017
6505,0.0026
6510,0.0030
6515,0.0022
6520,0.0030
6525,0.0022
6530,0.0030
6535,0.0040
6540,0.0040
6545,0.0033
6550,0.0037
6555,0.0022
6560,0.0030
6565,0.0030
6570,0.0027
6575,0.0027
6580,0.0055
6585,0.0041
6590,0.0041
6595,0.0045
6600,0.0051
6605,0.0061
6610,0.0051
6615,0.0044
6620,0.0038
6625,0.0044
6630,0.0030
6635,0.0030
6640,0.0030
6645,0.0030
6650,0.0030
6655,0.0022
6660,0.0020
6665,0.0020
6670,0.0017
6675,0.0015
6680,0.0007
6685,0.0010
6690,0.0010
6695,0.0007
6700,0.0000
6705,0.0000
6710,0.0000
6715,0.0000
6720,0.0000
6725,0.0000
6730,0.0000
6735,0.0000
6740,0.0000
6745,0.0000
6750,0.0000
6755,0.0000
6760,0.0000
6765,0.0000
6770,0.0000
6775,0.0000
6780,0.0000
6785,0.0000
6790,0.0000
6795,0.0000
6800,0.0000
6805,0.0000
6810,0.0000
6815,0.0000
6820,0.0000
6825,0.0000
6830,0.0000
6835,0.0000
6840,0.0000
6845,0.0000
6850,0.0008
6855,0.0010
6860,0.0007
6865,0.0006
6870,0.0007
6875,0.0007
6880,0.0006
6885,0.0007
6890,0.0008
6895,0.0017
6900,0.0008
6905,0.0008
6910,0.0008
6915,0.0010
6920,0.0008
6925,0.0010
6930,0.0011
6935,0.0010
6940,0.0007
6945,0.0098
6950,0.0106
6955,0.0106
6960,0.0098
6965,0.0202
6970,0.0202
6975,0.0220
6980,0.0224
6985,0.0121
6990,0.0146
6995,0.0063
7000,0.0068
7005,0.0057
7010,0.0057
7015,0.0029
7020,0.0029
7025,0.0031
7030,0.0016
7035,0.0017
7040,0.0022
7045,0.0012
7050,0.0013
7055,0.0012
7060,0.0000
7065,0.0000
7070,0.0000
7075,0.0000
7080,0.0000
7085,0.0000
7090,0.0000
7095,0.0000
7100,0.0000
7105,0.0000
7110,0.0000
7115,0.0000
7120,0.0000
7125,0.0000
7130,0.0000
7135,0.0000
7140,0.0000
7145,0.0000
7150,0.0004
7155,0.0003
7160,0.0004
7165,0.0004
7170,0.0004
7175,0.0005
7180,0.0005
7185,0.0005
7190,0.0005
7195,0.0006
7200,0.0007
7205,0.0010
7210,0.0010
7215,0.0012
7220,0.0011
7225,0.0012
7230,0.0016
7235,0.0016
7240,0.0015
7245,0.0033
7250,0.0017
7255,0.0030
7260,0.0027
7265,0.0022
7270,0.0033
7275,0.0030
7280,0.0021
7285,0.0027
7290,0.0033
7295,0.0021
7300,0.0016
7305,0.0012
7310,0.0012
7315,0.0021
7320,0.0026
7325,0.0022
7330,0.0019
7335,0.0013
7340,0.0010
7345,0.0006
7350,0.0006
7355,0.0008
7360,0.0012
7365,0.0012
7370,0.0000
7375,0.0000
7380,0.0012
7385,0.0013
7390,0.0015
7395,0.0013
7400,0.0024
7405,0.0022
7410,0.0017
7415,0.0019
7420,0.0030
7425,0.0026
7430,0.0016
7435,0.0016
7440,0.0019
7445,0.0019
7450,0.0015
7455,0.0015
7460,0.0013
7465,0.0007
7470,0.0000
7475,0.0000
7480,0.0000
7485,0.0000
7490,0.0000
7495,0.0000
7500,0.0000
7505,0.0000
7510,0.0000
7515,0.0000
7520,0.0000
7525,0.0000
7530,0.0000
7535,0.0000
7540,0.0000
7545,0.0000
7550,0.0000
7555,0.0008
7560,0.0008
7565,0.0008
7570,0.0022
7575,0.0022
7580,0.0033
7585,0.0167
7590,0.0146
7595,0.0142
7600,0.0085
7605,0.0090
7610,0.0072
7615,0.0079
7620,0.0070
7625,0.0053
7630,0.0061
7635,0.0024
7640,0.0024
7645,0.0030
7650,0.0024
7655,0.0010
7660,0.0000
7665,0.0000
7670,0.0000
7675,0.0000
7680,0.0000
7685,0.0000
7690,0.0000
7695,0.0000
7700,0.0000
7705,0.0010
7710,0.0010
7715,0.0008
7720,0.0008
7725,0.0010
7730,0.0011
7735,0.0010
7740,0.0007
7745,0.0006
7750,0.0005
7755,0.0004
7760,0.0004
7765,0.0004
7770,0.0005
7775,0.0005
7780,0.0005
7785,0.0004
7790,0.0005
7795,0.0013
7800,0.0016
7805,0.0010
7810,0.0008
7815,0.0010
7820,0.0008
7825,0.0008
7830,0.0007
7835,0.0008
7840,0.0015
7845,0.0008
7850,0.0007
7855,0.0015
7860,0.0017
7865,0.0026
7870,0.0030
7875,0.0026
7880,0.0035
7885,0.0045
7890,0.0045
7895,0.0035
7900,0.0044
7905,0.0026
7910,0.0026
7915,0.0022
7920,0.0022
7925,0.0026
7930,0.0017
7935,0.0017
7940,0.0008
7945,0.0010
7950,0.0000
7955,0.0000
7960,0.0000
7965,0.0000
7970,0.0000
7975,0.0000
7980,0.0000
7985,0.0000
7990,0.0000
7995,0.0000
8000,0.0015
8005,0.0057
8010,0.0052
8015,0.0047
8020,0.0054
8025,0.0052
8030,0.0044
8035,0.0033
8040,0.0042
8045,0.0025
8050,0.0023
8055,0.0016
8060,0.0008
8065,0.0015
8070,0.0007
8075,0.0009
8080,0.0011
8085,0.0015
8090,0.0023
8095,0.0020
8100,0.0039
8105,0.0034
8110,0.0013
8115,0.0013
8120,0.0018
8125,0.0016
8130,0.0011
8135,0.0016
8140,0.0016
8145,0.0016
8150,0.0000
8155,0.0000
8160,0.0000
8165,0.0000
8170,0.0000
8175,0.0000
8180,0.0000
8185,0.0000
8190,0.0106
8195,0.0106
8200,0.0106
8205,0.0113
8210,0.0113
8215,0.0107
8220,0.0107
8225,0.0092
8230,0.0097
8235,0.0101
8240,0.0010
8245,0.0012
8250,0.0000
8255,0.0000
8260,0.0000
8265,0.0000
8270,0.0000
8275,0.0000
8280,0.0000
8285,0.0000
8290,0.0000
8295,0.0000
8300,0.0000
8305,0.0000
8310,0.0000
8315,0.0000
8320,0.0000
8325,0.0000
8330,0.0000
8335,0.0000
8340,0.0000
8345,0.0000
8350,0.0000
8355,0.0000
8360,0.0006
8365,0.0045
8370,0.0039
8375,0.0045
8380,0.0037
8385,0.0016
8390,0.0010
8395,0.0010
8400,0.0010
8405,0.0013
8410,0.0013
8415,0.0057
8420,0.0044
8425,0.0044
8430,0.0051
8435,0.0022
8440,0.0007
8445,0.0008
8450,0.0017
8455,0.0015
8460,0.0008
8465,0.0007
8470,0.0007
8475,0.0007
8480,0.0006
8485,0.0005
8490,0.0006
8495,0.0004
8500,0.0000
8505,0.0000
8510,0.0000
8515,0.0000
8520,0.0005
8525,0.0005
8530,0.0006
8535,0.0006
8540,0.0005
8545,0.0007
8550,0.0010
8555,0.0091
8560,0.0095
8565,0.0091
8570,0.0075
8575,0.0082
8580,0.0088
8585,0.0088
8590,0.0101
8595,0.0103
8600,0.0110
8605,0.0026
8610,0.0022
8615,0.0022
8620,0.0022
8625,0.0013
8630,0.0017
8635,0.0020
8640,0.0010
8645,0.0008
8650,0.0023
8655,0.0010
8660,0.0011
8665,0.0008
8670,0.0010
8675,0.0008
8680,0.0010
8685,0.0010
8690,0.0010
8695,0.0010
8700,0.0000
8705,0.0000
8710,0.0000
8715,0.0000
8720,0.0000
8725,0.0000
8730,0.0000
8735,0.0000
8740,0.0000
8745,0.0000
8750,0.0000
8755,0.0000
8760,0.0000
8765,0.0000
8770,0.0000
8775,0.0012
8780,0.0011
8785,0.0011
8790,0.0020
8795,0.0017
8800,0.0017
8805,0.0017
8810,0.0017
8815,0.0015
8820,0.0013
8825,0.0005
8830,0.0008
8835,0.0008
8840,0.0000
8845,0.0000
8850,0.0012
8855,0.0011
8860,0.0022
